,Date,Time,hashtags,tagged_usernames,Text,tokens,data
1242,2020-05-20,11:25:00,['#pakistan.\\n\\na'],['@azeema_1:'],"['atrocities', 'minorities', 'routine', 'pakistan', '.', 'hindu', 'familyincl', 'women', '&', 'amp', ';', 'children', 'r', 'beatenforced', '2leave', 'home']","['atrocities', 'minorities', 'routine', 'pakistan', '.', 'hindu', 'familyincl', 'women', '&', 'amp', ';', 'children', 'r', 'beatenforced', '2leave', 'home']",atrocities on minorities is now routine in pakistan  a hindu familyincl womenampchildren r beatenforced leave their home i
1243,2020-05-20,11:25:00,"['#webinaralert:', '#corona']",[],"['webinaralert', 'dr', 'shekhar', 'pathak', 'founder', 'pahar', 'speak', 'corona', 'crisis', 'lockdown', 'context']","['webinaralert', 'dr', 'shekhar', 'pathak', 'founder', 'pahar', 'speak', 'corona', 'crisis', 'lockdown', 'context']",webinaralert dr shekhar pathak the founder of pahar will speak on corona crisis lockdown in the context of
1244,2020-05-20,11:25:00,"['#thor', '#bangalore', '#corona']",[],"['thor', 'arrive', 'bangalore', 'take', 'corona', '?', 'hope', 'goes', 'head', 'time', '!']","['thor', 'arrive', 'bangalore', 'take', 'corona', '?', 'hope', 'goes', 'head', 'time', '!']",did thor just arrive in bangalore to take of corona  hope he goes for the head this time
1245,2020-05-20,11:25:00,[],['@1:30'],"['one', 'question', 'remains', 'hell', 'booming', 'sound', '30', 'pm', '?', 'remember', 'local', 'horror', 'movi']","['one', 'question', 'remains', 'hell', 'booming', 'sound', '30', 'pm', '?', 'remember', 'local', 'horror', 'movi']",but one question that remains   what the hell was that booming sound  pm   remember in the local horror movi
1246,2020-05-20,11:24:00,['#corona'],[],"['time', 'corona', '&', 'amp', ';', 'financial', 'uncertainty', 'time', 'look', 'money', 'claim']","['time', 'corona', '&', 'amp', ';', 'financial', 'uncertainty', 'time', 'look', 'money', 'claim']",at this time of  corona amp financial uncertainty  this is the time to look out for your money and claim all your o
1247,2020-05-20,11:24:00,"['#fifa20', '#stayhome', '#stayathome\\xe2\\x80\\xa6']",[],"['nobody', 'complaining', 'offside', 'call', 'disfunction', 'fifa20', 'super', 'annoying', 'stayhome', 'stayathome']","['nobody', 'complaining', 'offside', 'call', 'disfunction', 'fifa20', 'super', 'annoying', 'stayhome', 'stayathome']",why is nobody complaining about the offside call disfunction in fifa super annoying stayhome stayathome
1248,2020-05-20,11:24:00,"['#corona', '#wednesdaymorning']",['@drnausheenkhan:'],"['times', 'corona', 'need', 'safe', 'hugs', 'wednesdaymorning', 'https//t.co/p1erg5kj36']","['times', 'corona', 'need', 'safe', 'hugs', 'wednesdaymorning', 'https//t.co/p1erg5kj36']",in the times of corona all you need is safe hugs wednesdaymorning  httpstcopergkj
1249,2020-05-20,11:24:00,"['#corona', '#coronanederland', '#coronavirusnl', '#coronamaatregelen']",[],"['dries', 'interviewt', 'rutte', 'de', 'coronacrisis', 'corona', 'coronanederland', 'coronavirusnl', 'coronamaatregelen']","['dries', 'interviewt', 'rutte', 'de', 'coronacrisis', 'corona', 'coronanederland', 'coronavirusnl', 'coronamaatregelen']",dries interviewt rutte over de coronacrisis corona coronanederland coronavirusnl coronamaatregelen
1250,2020-05-20,11:24:00,[],[],"['new', 't-shirt', 'designs', 'work', '.', 'looking', 'logo', 'brand', 'brand', 'identity', 'contact']","['new', 't-shirt', 'designs', 'work', '.', 'looking', 'logo', 'brand', 'brand', 'identity', 'contact']",my new tshirt designs work if you are looking for a logo brand and brand identity contact me
1251,2020-05-20,11:24:00,"['#hunger', '#corona']","['@lavanyaballal', '@deewise_one', '@narendramodi']","['hunger', 'kill', '1000s', 'indians', 'corona', '.', 'second', 'de']","['hunger', 'kill', '1000s', 'indians', 'corona', '.', 'second', 'de']",hunger will kill s of indians before corona does the second and de
1252,2020-05-20,11:24:00,"['#pmqs', '#borisjohnson', '#keirstarmer', ""#corona'""]",[],"['whips', 'hard', 'work', 'making', 'sure', 'tories', 'arent', 'asking', 'corona-related', 'questions', '.', 'pmqs', 'borisjohnson', 'keirstarmer', 'corona']","['whips', 'hard', 'work', 'making', 'sure', 'tories', 'arent', 'asking', 'corona-related', 'questions', '.', 'pmqs', 'borisjohnson', 'keirstarmer', 'corona']",whips have been very hard at work making sure tories arent asking coronarelated questions pmqs borisjohnson keirstarmer corona
1253,2020-05-20,11:24:00,"['#corona', '#virus']",[],"['government', 'telling', 'many', 'lies', '=', 'corona', 'virus']","['government', 'telling', 'many', 'lies', '=', 'corona', 'virus']",the government telling too many lies  corona virus
1254,2020-05-20,11:24:00,"['#coalwarriors', '#coronawarriors']",['@teamwcl:'],"['wcl', 'women', 'coalwarriors', 'emerged', 'true', 'coronawarriors', 'fulfilling', 'responsibilities', 'family', 'nation', '.', 'meet', 'wome']","['wcl', 'women', 'coalwarriors', 'emerged', 'true', 'coronawarriors', 'fulfilling', 'responsibilities', 'family', 'nation', '.', 'meet', 'wome']",wcl women coalwarriors emerged as true coronawarriors fulfilling responsibilities for their family and nation meet the wome
1255,2020-05-20,11:24:00,"[""#corona'""]",['@grihini:'],"['hope', 'cut', 'kept', 'hands', 'even', 'death', 'continue', 'curing', 'afflicted', '...', '.', 'corona']","['hope', 'cut', 'kept', 'hands', 'even', 'death', 'continue', 'curing', 'afflicted', '...', '.', 'corona']",hope they cut and kept his hands so that even after death he can continue curing the afflicted corona
1256,2020-05-20,11:24:00,['#corona'],['@kthopkins:'],"['single', 'medical', 'professional', 'broken', 'ranks', 'expose', 'truth', 'corona', 'never', 'virus', 'predicted', '.']","['single', 'medical', 'professional', 'broken', 'ranks', 'expose', 'truth', 'corona', 'never', 'virus', 'predicted', '.']",not a single medical professional has broken ranks to expose the truth  the corona was never the virus that was predicted
1257,2020-05-20,11:24:00,['#gohungergo'],"['@seethakkamla:', '@incindia', '@mahilacongress', '@chhattisgarhpmc', ""@r\\xe2\\x80\\xa6'""]","['56th', 'day', 'gohungergo', 'serving', 'kids', 'happiest', 'moments', 'journey']","['56th', 'day', 'gohungergo', 'serving', 'kids', 'happiest', 'moments', 'journey']",th day of gohungergo  serving kids are my happiest moments in my journey
1258,2020-05-20,11:24:00,[],[],"['ep1', 'love', 'time', 'corona', '-', 'stay', 'connected', 'physically', 'apart', '?']","['ep1', 'love', 'time', 'corona', '-', 'stay', 'connected', 'physically', 'apart', '?']",ep is love in the time of corona  how can we stay connected while were physically apart
1259,2020-05-20,11:24:00,"['#corona', '#coronainpakistan', ""#lockdown'""]",[],"['record', 'death', 'toll', 'coronavirus', 'pakistan', 'analysis', 'razi', 'ud', 'din', '...', 'corona', 'coronainpakistan', 'lockdown']","['record', 'death', 'toll', 'coronavirus', 'pakistan', 'analysis', 'razi', 'ud', 'din', '...', 'corona', 'coronainpakistan', 'lockdown']",record death toll with coronavirus in pakistan  analysis by razi ud din   corona coronainpakistan lockdown
1260,2020-05-20,11:24:00,"['#\\xe0\\xae\\xae\\xe0\\xae\\x95\\xe0\\xaf\\x8d\\xe0\\xae\\x95\\xe0\\xae\\xb3\\xe0\\xaf\\x8d_\\xe0\\xae\\xaa\\xe0\\xae\\xa3\\xe0\\xae\\xbf\\xe0\\xae\\xaf\\xe0\\xae\\xbf\\xe0\\xae\\xb2\\xe0\\xaf\\x8d_\\xe0\\xae\\xa4\\xe0\\xae\\xbf\\xe0\\xae\\xae\\xe0\\xaf\\x81\\xe0\\xae\\x95', '#ondrinaivomvaa', '#migrants', '#gst', ""#corona'""]",['@dayanidhi_maran:'],"['watch', 'ondrinaivomvaa', 'migrants', 'gst', 'corona']","['watch', 'ondrinaivomvaa', 'migrants', 'gst', 'corona']",watch  ondrinaivomvaa migrants gst corona
1261,2020-05-20,11:23:00,"['#uae', '#israel', '#corona', ""#corona\\xe2\\x80\\xa6'""]",['@baaghitv:'],"['uae', 'operates', 'first', 'flight', 'israel', 'covid-19', 'aid', 'palestinians', 'https//t.co/hjsp5rx5yi', 'uae', 'israel', 'corona', 'corona']","['uae', 'operates', 'first', 'flight', 'israel', 'covid-19', 'aid', 'palestinians', 'https//t.co/hjsp5rx5yi', 'uae', 'israel', 'corona', 'corona']",uae operates first flight to israel with covid aid for palestinians  httpstcohjsprxyi  uae israel corona corona
1262,2020-05-20,11:23:00,[],['@jerryhicksunite:'],"['anyone', 'else', 'think', 'timing', 'captain', 'toms', 'knighthood', 'blatantly', 'used', 'distractio']","['anyone', 'else', 'think', 'timing', 'captain', 'toms', 'knighthood', 'blatantly', 'used', 'distractio']",is it just me or does anyone else think the timing of captain toms knighthood is blatantly being used as a distractio
1263,2020-05-20,11:23:00,['#coronaupdate'],[],"['coronaupdate', '|', '42298', 'people', 'recovered', 'number', 'active', 'cases', '61149', 'lav', 'agarwal', 'union', 'health']","['coronaupdate', '|', '42298', 'people', 'recovered', 'number', 'active', 'cases', '61149', 'lav', 'agarwal', 'union', 'health']",coronaupdate   people have recovered and the number of active cases are  lav agarwal union health m
1264,2020-05-20,11:23:00,[],[],"['new', 't-shirt', 'designs', 'work', '.', 'looking', 'logo', 'brand', 'brand', 'identity', 'contact']","['new', 't-shirt', 'designs', 'work', '.', 'looking', 'logo', 'brand', 'brand', 'identity', 'contact']",my new tshirt designs work if you are looking for a logo brand and brand identity contact me
1265,2020-05-20,11:23:00,"['#coronavirus', '#baghdadpost', '#corona\\xe2\\x80\\xa6']",[],"['coronavirus', 'infections', 'exceed', '5', 'million', 'around', 'world', 'deaths', '325000', 'baghdadpost', 'corona']","['coronavirus', 'infections', 'exceed', '5', 'million', 'around', 'world', 'deaths', '325000', 'baghdadpost', 'corona']",coronavirus infections exceed  million around the world with deaths at more than   baghdadpost corona
1266,2020-05-20,11:23:00,[],"['@telanganacmo', '@theprintindia', '@ktrtrs']","['file', 'case', 'info', 'false', 'true', 'kcr', 'answe']","['file', 'case', 'info', 'false', 'true', 'kcr', 'answe']",should file a case against  if this info is false if true will kcr and  answe
1267,2020-05-20,11:23:00,"['#coalwarriors', '#coronawarriors']",['@teamwcl:'],"['wcl', 'women', 'coalwarriors', 'emerged', 'true', 'coronawarriors', 'fulfilling', 'responsibilities', 'family', 'nation', '.', 'meet', 'wome']","['wcl', 'women', 'coalwarriors', 'emerged', 'true', 'coronawarriors', 'fulfilling', 'responsibilities', 'family', 'nation', '.', 'meet', 'wome']",wcl women coalwarriors emerged as true coronawarriors fulfilling responsibilities for their family and nation meet the wome
1268,2020-05-20,11:23:00,"['#britisher', '#politician', '#india', '#corona', '#politicians']",['@girishsharma161:'],"['britisher', 'asked', 'politician', 'india', 'tested', 'postive', 'corona', 'lot', 'politicians', 'around']","['britisher', 'asked', 'politician', 'india', 'tested', 'postive', 'corona', 'lot', 'politicians', 'around']",a britisher asked me   why no politician in india tested postive for corona while lot of politicians around the
1269,2020-05-20,11:23:00,['#coronabanlifted\\n#lockdown\\xe2\\x80\\xa6'],[],"['linz', 'lifestyle', 'alot', 'places', 'upper', 'austria', 'back', 'opened', '!', 'coronabanlifted', 'lockdown']","['linz', 'lifestyle', 'alot', 'places', 'upper', 'austria', 'back', 'opened', '!', 'coronabanlifted', 'lockdown']",linz lifestyle  alot of places in upper austria are back to being opened coronabanlifted lockdown
1270,2020-05-20,11:23:00,"['#nelocnews', '#nelocmedia\\xe2\\x80\\xa6']",[],"['ptf', 'begins', 'training', 'covid-19', 'prevention', 'among', 'kanos', 'almajirai', 'nelocmedia']","['ptf', 'begins', 'training', 'covid-19', 'prevention', 'among', 'kanos', 'almajirai', 'nelocmedia']",ptf begins training on covid prevention among kanos almajirai  nelocmedia
1271,2020-05-20,11:23:00,"['#covid19', '#coronapocalypse', '#coronavirus', '#covid_19', '#coronavirusoutbreak', '#filmyourhospital', '#covid2019\\xe2\\x80\\xa6']",[],"['exactly', '...', '.', 'covid19', 'coronapocalypse', 'coronavirus', 'covid_19', 'coronavirusoutbreak', 'filmyourhospital', 'covid2019']","['exactly', '...', '.', 'covid19', 'coronapocalypse', 'coronavirus', 'covid_19', 'coronavirusoutbreak', 'filmyourhospital', 'covid2019']",exactly  covid coronapocalypse coronavirus covid  coronavirusoutbreak filmyourhospital covid
1272,2020-05-20,11:22:00,['#coronapanelat'],"['@andreas_riedl:', '@viecer_']","['new', 'english', 'version', 'coronapanelat', 'blog', '1/8', 'audience', 'expectations', 'coronavirus', 'reporting']","['new', 'english', 'version', 'coronapanelat', 'blog', '1/8', 'audience', 'expectations', 'coronavirus', 'reporting']",new english  version at the coronapanelat blog    audience expectations of coronavirus reporting from
1273,2020-05-20,11:22:00,[],['@thedatapros:'],"['idc', 'microsoft', 'host', 'digital', 'event', 'discuss', 'business', 'continuity', 'cybersecurity', 'era', 'remote', 'working', '-', '&', 'gt', ';', 'https/']","['idc', 'microsoft', 'host', 'digital', 'event', 'discuss', 'business', 'continuity', 'cybersecurity', 'era', 'remote', 'working', '-', '&', 'gt', ';', 'https/']",idc microsoft host digital event to discuss business continuity and cybersecurity in the era of remote working gt https
1274,2020-05-20,11:22:00,['#corona'],['@ashokgehlot51:'],"['committee', 'expert', 'doctors', 'advised', 'fear', 'corona', 'take', 'proper', 'treatment', 'case', 'kind']","['committee', 'expert', 'doctors', 'advised', 'fear', 'corona', 'take', 'proper', 'treatment', 'case', 'kind']",the committee of expert doctors has advised not to fear from corona and take proper treatment in case of any kind of a
1275,2020-05-20,11:22:00,['#goldprice'],[],"['goldprice', 'gained', '0.2', '%', '$', '1747.18', 'per', 'ounce', '.', 'flat', 'data', 'significant', 'economies', 'returned', 'result']","['goldprice', 'gained', '0.2', '%', '$', '1747.18', 'per', 'ounce', '.', 'flat', 'data', 'significant', 'economies', 'returned', 'result']",goldprice gained  to  per ounce  flat data from significant economies returned the result from the
1276,2020-05-20,11:22:00,"['#trumphasnoplan\\ntrump', '#corona']",[],"['trumphasnoplan', 'trump', 'played', 'corona', 'went', 'golfing', '.', '93558', 'americans', 'dead', '.', 'https//t.co/zuczd8qty4']","['trumphasnoplan', 'trump', 'played', 'corona', 'went', 'golfing', '.', '93558', 'americans', 'dead', '.', 'https//t.co/zuczd8qty4']",trumphasnoplan trump played down corona and went golfing   americans are now dead   httpstcozuczdqty
1277,2020-05-20,11:22:00,['#gohungergo'],"['@seethakkamla:', '@incindia', '@mahilacongress', '@chhattisgarhpmc', ""@r\\xe2\\x80\\xa6'""]","['56th', 'day', 'gohungergo', 'serving', 'kids', 'happiest', 'moments', 'journey']","['56th', 'day', 'gohungergo', 'serving', 'kids', 'happiest', 'moments', 'journey']",th day of gohungergo  serving kids are my happiest moments in my journey
1278,2020-05-20,11:22:00,['#pakistan.\\n\\na'],['@azeema_1:'],"['atrocities', 'minorities', 'routine', 'pakistan', '.', 'hindu', 'familyincl', 'women', '&', 'amp', ';', 'children', 'r', 'beatenforced', '2leave', 'home']","['atrocities', 'minorities', 'routine', 'pakistan', '.', 'hindu', 'familyincl', 'women', '&', 'amp', ';', 'children', 'r', 'beatenforced', '2leave', 'home']",atrocities on minorities is now routine in pakistan  a hindu familyincl womenampchildren r beatenforced leave their home i
1279,2020-05-20,11:22:00,[],"['@mohfw_india', '@pmoindia', '@drharshvardhan', '@ashwinikchoubey', '@pib_india', '@mygovindia', '@covidnewsbymib', '@covidindiaseva']",[],[],out
1280,2020-05-20,11:22:00,[],['@ritzyglitzyblog:'],"['good', 'things', 'coming', 'good', 'things', 'coming', 'good', 'things', 'coming', 'good', 'things', 'coming', 'good', 'things', 'comin']","['good', 'things', 'coming', 'good', 'things', 'coming', 'good', 'things', 'coming', 'good', 'things', 'coming', 'good', 'things', 'comin']",good things are coming  good things are coming good things are coming good things are coming good things are comin
1281,2020-05-20,11:22:00,[],"['@graciesamuels:', '@peterstefanovi2', '@robertbuckland']","['pm', 'entire', 'cabinet', 'levelled', 'public', 'lied', 'us', 'eve']","['pm', 'entire', 'cabinet', 'levelled', 'public', 'lied', 'us', 'eve']",the pm and the entire cabinet have not levelled with the public and have lied to us eve
1282,2020-05-20,11:22:00,[],[],"['long', 'working', 'hours', 'unprofessional', 'behavior', 'patients', 'nursing', 'community', 'continues', 'battle']","['long', 'working', 'hours', 'unprofessional', 'behavior', 'patients', 'nursing', 'community', 'continues', 'battle']",from long working hours to unprofessional behavior by patients the nursing community continues to battle on other
1283,2020-05-20,11:22:00,['#corona'],"['@1337faith:', '@philipplickert']","['question', 'perspective', '.', 'corona', 'trigger', 'cause', '.']","['question', 'perspective', '.', 'corona', 'trigger', 'cause', '.']",its all a question of perspective corona is just the trigger not the cause
1284,2020-05-20,11:22:00,['#corona'],['@drjitendrasingh:'],"['despite', 'population', '130', 'cr', 'india', 'managed', 'corona', 'crisis', 'far', 'better', 'others', '.', 'terms', 'case', 'mo']","['despite', 'population', '130', 'cr', 'india', 'managed', 'corona', 'crisis', 'far', 'better', 'others', '.', 'terms', 'case', 'mo']",despite a population of over  cr india has managed the corona crisis far better than others  in terms of case mo
