,Unnamed: 0,Date,Time,hashtags,tagged_usernames,Text,tokens,data,pol_sub,polarity,subjectivity,Stanford_score,Stanford_sentiment,pred_logreg,pred_logreg_proba,pred_forest,pred_forest_proba,pred_svc,pred_bayes,pred_bayes_proba
2116,2116,2020-05-20,08:46:00,['#congress'],[],"['congress', 'plz', 'convert', '2', 'wheeler', 'ac', 'bus..', 'plzz']","['congress', 'plz', 'convert', '2', 'wheeler', 'ac', 'bus..', 'plzz']",congress plz convert my  wheeler into ac bus plzz,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,2.0,Neutral,0,0.18400469861462,0,0.1,0,0,0.29700417441206745
2117,2117,2020-05-20,08:46:00,['#congress'],[],"['question', 'congress', 'offering', 'buses', 'help', 'migrants.the', 'state', 'government', 'done', 'pub']","['question', 'congress', 'offering', 'buses', 'help', 'migrants.the', 'state', 'government', 'done', 'pub']",my question is why congress offering buses to help migrantsthe state government should have done this for its pub,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,2.0,Neutral,0,0.3469690443502635,0,0.28,0,0,0.4416737096044238
2118,2118,2020-05-20,08:44:00,"[""#congr\\xe2\\x80\\xa6'""]",['@hshankar09:'],"['retweet', 'u', 'agree', 'photographing', 'compulsion', 'poor', 'old', 'hobby', 'gandhi', 'family', '.', 'congr']","['retweet', 'u', 'agree', 'photographing', 'compulsion', 'poor', 'old', 'hobby', 'gandhi', 'family', '.', 'congr']",retweet if u agree that photographing during the compulsion of the poor has been an old hobby of the gandhi family  congr,"Sentiment(polarity=-0.15000000000000002, subjectivity=0.4)",-0.15000000000000002,0.4,1.0,Negative,0,0.256871131692666,0,0.24,0,0,0.39750755454595826
2119,2119,2020-05-20,08:44:00,"['#congress', '#buntyandbabli']",['@bhavya1705:'],"['comming', 'congress', 'mla', '!', '!', 'buntyandbabli', 'congress', 'exposed', 'brutally', '.', 'bunty', 'run', 'away', 'b']","['comming', 'congress', 'mla', '!', '!', 'buntyandbabli', 'congress', 'exposed', 'brutally', '.', 'bunty', 'run', 'away', 'b']",this comming from a congress mla   buntyandbabli of congress have been exposed brutally   now bunty will run away to b,"Sentiment(polarity=-0.875, subjectivity=1.0)",-0.875,1.0,1.0,Negative,0,0.29930713292715994,1,0.52,0,0,0.391934791070815
2120,2120,2020-05-20,08:44:00,"['#kalawati', '#congress']",['@bhavya1705:'],"['kalawati', '2.0', 'bring', 'congress', 'workers', 'air', 'conditioned', 'suv', 'give', 'script', 'take', 'photos', 'hit', 'headlines', '-', 'raga', 'meets']","['kalawati', '2.0', 'bring', 'congress', 'workers', 'air', 'conditioned', 'suv', 'give', 'script', 'take', 'photos', 'hit', 'headlines', '-', 'raga', 'meets']",kalawati    bring congress workers in air conditioned suv give them script take photos hit headlines  raga meets m,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,3.0,Positive,1,0.6703298474438237,1,0.6366666666666666,1,0,0.4949645414076161
2121,2121,2020-05-20,08:44:00,[],['@vijayrupanibjp'],"['hi', 'sir', 'anjar', 'kachchh', 'people', 'forced', 'paid', 'institutional', 'quarantine', 'instead', 'discus']","['hi', 'sir', 'anjar', 'kachchh', 'people', 'forced', 'paid', 'institutional', 'quarantine', 'instead', 'discus']",hi sir in anjar kachchh people are forced to do paid institutional quarantine instead of discus,"Sentiment(polarity=-0.30000000000000004, subjectivity=0.2)",-0.30000000000000004,0.2,1.0,Negative,0,0.36817774583131985,1,0.65,0,1,0.5352278077914506
2122,2122,2020-05-20,08:43:00,['#congress.'],[],"['time', 'nasty', 'things', 'come', 'congress', '.', 'seculars', 'turn', 'face', 'away', '...']","['time', 'nasty', 'things', 'come', 'congress', '.', 'seculars', 'turn', 'face', 'away', '...']",time and again these nasty things will come from congress but we are seculars so we should turn our face away,"Sentiment(polarity=-1.0, subjectivity=1.0)",-1.0,1.0,1.0,Negative,0,0.44756184107897384,1,0.56,0,0,0.4439845875980082
2123,2123,2020-05-20,08:43:00,"['#congress', '#feereimbursement']","['@vamsichandreddy:', '@trspartyonline', '@telanganacmo']","['congress', 'demands', 'govt', 'immediately', 'release', 'feereimbursement', 'dues', '2018-19', '201']","['congress', 'demands', 'govt', 'immediately', 'release', 'feereimbursement', 'dues', '2018-19', '201']",congress demands  govt  to immediately release feereimbursement dues for  and ,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,2.0,Neutral,1,0.7423045806726334,1,0.78,1,1,0.5524502039218567
2124,2124,2020-05-20,08:43:00,"['#kalawati', '#congress']",['@bhavya1705:'],"['kalawati', '2.0', 'bring', 'congress', 'workers', 'air', 'conditioned', 'suv', 'give', 'script', 'take', 'photos', 'hit', 'headlines', '-', 'raga', 'meets']","['kalawati', '2.0', 'bring', 'congress', 'workers', 'air', 'conditioned', 'suv', 'give', 'script', 'take', 'photos', 'hit', 'headlines', '-', 'raga', 'meets']",kalawati    bring congress workers in air conditioned suv give them script take photos hit headlines  raga meets m,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,3.0,Positive,1,0.6703298474438237,1,0.6366666666666666,1,0,0.4949645414076161
2125,2125,2020-05-20,08:43:00,"['#congress', '#buntyandbabli']",['@bhavya1705:'],"['comming', 'congress', 'mla', '!', '!', 'buntyandbabli', 'congress', 'exposed', 'brutally', '.', 'bunty', 'run', 'away', 'b']","['comming', 'congress', 'mla', '!', '!', 'buntyandbabli', 'congress', 'exposed', 'brutally', '.', 'bunty', 'run', 'away', 'b']",this comming from a congress mla   buntyandbabli of congress have been exposed brutally   now bunty will run away to b,"Sentiment(polarity=-0.875, subjectivity=1.0)",-0.875,1.0,1.0,Negative,0,0.29930713292715994,1,0.52,0,0,0.391934791070815
2126,2126,2020-05-20,08:43:00,['#aditisingh'],"['@incindia', '@myogiadityanath\\xe2\\x80\\xa6']","['raebareli', 'mla', 'aditisingh', 'slams', 'party', 'migrant', 'bus', 'controversy', 'praises']","['raebareli', 'mla', 'aditisingh', 'slams', 'party', 'migrant', 'bus', 'controversy', 'praises']",raebareli  mla aditisingh slams her party over migrant bus controversy praises,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,3.0,Positive,0,0.2604902834471089,0,0.20166384211677232,0,0,0.3407411610501814
2127,2127,2020-05-20,08:42:00,"['#congress', '#india,', '#rayalaseema']","['@vamsichandreddy:', '@incindia']","['congress', 'wants', 'regions', 'india', 'including', 'rayalaseema', 'flourish', '.', 'would', 'like', 'remind']","['congress', 'wants', 'regions', 'india', 'including', 'rayalaseema', 'flourish', '.', 'would', 'like', 'remind']",congress  wants all regions in india including rayalaseema to flourish would like to remind you that we,"Sentiment(polarity=0.2, subjectivity=0.1)",0.2,0.1,2.0,Neutral,1,0.5430369867650011,1,0.92,1,0,0.4103002515622706
2128,2128,2020-05-20,08:42:00,"['#teachers,', '#congress']",['@vamsichandreddy:'],"['shall', 'addressing', 'issues', 'faced', 'private', 'school', 'teachers', 'tomorrow', 'gandhi', 'bhavan', '12pm', '.', 'congress', 'party']","['shall', 'addressing', 'issues', 'faced', 'private', 'school', 'teachers', 'tomorrow', 'gandhi', 'bhavan', '12pm', '.', 'congress', 'party']",shall be addressing the issues faced by private school teachers tomorrow at gandhi bhavan at pm congress party s,"Sentiment(polarity=0.0, subjectivity=0.375)",0.0,0.375,2.0,Neutral,1,0.7126460956908971,1,0.5475,1,1,0.5475858006679359
2129,2129,2020-05-20,08:42:00,"['#pankajpunia', '#inc']",[],"['pankajpunia', 'inc', 'thinks', '.', 'really', 'see', 'new', 'height', 'shamelessness', 'politics', 'migrant']","['pankajpunia', 'inc', 'thinks', '.', 'really', 'see', 'new', 'height', 'shamelessness', 'politics', 'migrant']",this is how pankajpunia inc thinks  we can really see new height of shamelessness and doing politics on migrant,"Sentiment(polarity=0.16818181818181818, subjectivity=0.32727272727272727)",0.16818181818181818,0.3272727272727273,2.0,Neutral,1,0.7677792909012846,1,0.7,1,1,0.5974486393291951
2130,2130,2020-05-20,08:41:00,"['#congress', '#buntyandbabli']",['@bhavya1705:'],"['comming', 'congress', 'mla', '!', '!', 'buntyandbabli', 'congress', 'exposed', 'brutally', '.', 'bunty', 'run', 'away', 'b']","['comming', 'congress', 'mla', '!', '!', 'buntyandbabli', 'congress', 'exposed', 'brutally', '.', 'bunty', 'run', 'away', 'b']",this comming from a congress mla   buntyandbabli of congress have been exposed brutally   now bunty will run away to b,"Sentiment(polarity=-0.875, subjectivity=1.0)",-0.875,1.0,1.0,Negative,0,0.29930713292715994,1,0.52,0,0,0.391934791070815
2131,2131,2020-05-20,08:33:00,"['#uttarpradesh', '#congress', ""#priyan\\xe2\\x80\\xa6'""]",['@firstpost:'],"['police', 'tuesday', 'booked', 'uttarpradesh', 'congress', 'president', 'ajay', 'kumar', 'lallu', 'personal', 'secretary', 'party', 'leader', 'priyan']","['police', 'tuesday', 'booked', 'uttarpradesh', 'congress', 'president', 'ajay', 'kumar', 'lallu', 'personal', 'secretary', 'party', 'leader', 'priyan']",police on tuesday booked uttarpradesh congress president ajay kumar lallu and a personal secretary to party leader priyan,"Sentiment(polarity=0.0, subjectivity=0.3)",0.0,0.3,2.0,Neutral,0,0.42899793224478233,1,0.68,0,0,0.4711683046648732
2132,2132,2020-05-20,08:31:00,"['#congress', '#buntyandbabli']",['@bhavya1705:'],"['comming', 'congress', 'mla', '!', '!', 'buntyandbabli', 'congress', 'exposed', 'brutally', '.', 'bunty', 'run', 'away', 'b']","['comming', 'congress', 'mla', '!', '!', 'buntyandbabli', 'congress', 'exposed', 'brutally', '.', 'bunty', 'run', 'away', 'b']",this comming from a congress mla   buntyandbabli of congress have been exposed brutally   now bunty will run away to b,"Sentiment(polarity=-0.875, subjectivity=1.0)",-0.875,1.0,1.0,Negative,0,0.29930713292715994,1,0.52,0,0,0.391934791070815
2133,2133,2020-05-20,08:30:00,"['#up', ""#congress\\nhttps://t.co/9yn9xgyth2'""]",['@nh_india:'],"['govt', 'petty', 'politics', 'migrants', 'ordeal', 'says', 'sachin', 'pilot', 'congress', 'https//t.co/9yn9xgyth2']","['govt', 'petty', 'politics', 'migrants', 'ordeal', 'says', 'sachin', 'pilot', 'congress', 'https//t.co/9yn9xgyth2']",up govt is doing petty politics over migrants ordeal says sachin pilot  congress httpstcoynxgyth,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,1.0,Negative,0,0.34256447874594714,0,0.38,0,0,0.4459773846302526
2134,2134,2020-05-20,08:29:00,"[""#congress'"", '#yogi', '#migrants\\n\\n#yogiadityanath', '#migrants', '#migrantworker\\xe2\\x80\\xa6""']",['@fidrindia:'],"['autos', 'bikes', 'congress', 'list', 'buses', 'sent', 'yogi', 'govt', 'ferrying', 'migrants', 'yogiadityanath', 'migrants', 'migrantworker']","['autos', 'bikes', 'congress', 'list', 'buses', 'sent', 'yogi', 'govt', 'ferrying', 'migrants', 'yogiadityanath', 'migrants', 'migrantworker']",autos bikes on congress list of buses sent to yogi govt for ferrying migrants  yogiadityanath migrants migrantworker,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,2.0,Neutral,1,0.8585675042336286,1,0.88,1,1,0.6611957035981141
2135,2135,2020-05-20,08:29:00,"['#salvadoran', '#congress,']",['@amndre:'],"['salvadoran', 'president', 'declares', 'emergency', 'without', 'ok', 'congress', 'sparking', 'controversy']","['salvadoran', 'president', 'declares', 'emergency', 'without', 'ok', 'congress', 'sparking', 'controversy']",salvadoran president declares emergency without ok from congress sparking controversy,"Sentiment(polarity=0.5, subjectivity=0.5)",0.5,0.5,2.0,Neutral,0,0.3755522523650421,1,0.5445525385992934,0,0,0.4136032812473516
2136,2136,2020-05-20,08:28:00,['#congress'],['@ians_india:'],"['rebel', 'congress', 'mla', 'aditi', 'singh', 'caused', 'embarrassment', 'congress', 'series', 'tweets', 'slamming']","['rebel', 'congress', 'mla', 'aditi', 'singh', 'caused', 'embarrassment', 'congress', 'series', 'tweets', 'slamming']",rebel congress mla aditi singh has caused further embarrassment to the congress in up with a series of tweets slamming the,"Sentiment(polarity=0.0, subjectivity=0.5)",0.0,0.5,2.0,Neutral,1,0.6320922217065086,1,0.72,1,1,0.5556737246615142
2137,2137,2020-05-20,08:28:00,['#congress'],['@shwetasingh_02:'],"['demand', 'arrest', 'arnab', 'goswami', 'level', 'congress', 'defending', 'man', 'feels', 'right', 'talk', 'li']","['demand', 'arrest', 'arnab', 'goswami', 'level', 'congress', 'defending', 'man', 'feels', 'right', 'talk', 'li']",you demand arrest of arnab goswami and this is your level congress defending a man who feels he has a right to talk li,"Sentiment(polarity=0.11785714285714285, subjectivity=0.26785714285714285)",0.11785714285714285,0.26785714285714285,3.0,Positive,1,0.6812388753417113,1,0.72,1,0,0.4706726431247232
2138,2138,2020-05-20,08:28:00,"['#priyankagandhi', '#congress']",['@aditisinghinc'],"['well', '2', 'call', 'hypocrisy', 'priyankagandhi', 'overlooks', 'migrants', 'congress', 'ruled', 'states', 'w']","['well', '2', 'call', 'hypocrisy', 'priyankagandhi', 'overlooks', 'migrants', 'congress', 'ruled', 'states', 'w']",does well  call out hypocrisy of priyankagandhi who overlooks migrants in congress ruled states w,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,3.0,Positive,1,0.798651411541233,1,0.62,1,1,0.5340786679458395
2139,2139,2020-05-20,08:26:00,[],[],"['cant', 'imagine', 'abias-cbn', 'artists', 'playing', 'halfwit', 'keep', 'ground', '.', 'pretty', 'funny', 'know', 'lawle']","['cant', 'imagine', 'abias-cbn', 'artists', 'playing', 'halfwit', 'keep', 'ground', '.', 'pretty', 'funny', 'know', 'lawle']",you cant imagine those abiascbn artists playing halfwit just to keep their ground pretty funny to know how lawle,"Sentiment(polarity=0.25, subjectivity=1.0)",0.25,1.0,1.0,Negative,1,0.9174487717186316,0,0.5,1,1,0.7177062541300426
2140,2140,2020-05-20,08:25:00,[],"['@shalini2ee:', '@manoj_iyc', '@pchidambaram_in', '@kartipc', '@gauthamjsarathy', '@vijayramdoss_', '@samaniyantweet', '@forchidambaram']","['agree', 'mr.pc']","['agree', 'mr.pc']",i agree with mrpc  a,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,2.0,Neutral,1,0.9001374611837282,1,0.915,1,1,0.764587375278338
2141,2141,2020-05-20,08:24:00,[],"['@shalini2ee:', '@manoj_iyc', '@pchidambaram_in', '@kartipc', '@gauthamjsarathy', '@vijayramdoss_', '@samaniyantweet', '@forchidambaram']","['agree', 'mr.pc']","['agree', 'mr.pc']",i agree with mrpc  a,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,2.0,Neutral,1,0.9001374611837282,1,0.915,1,1,0.764587375278338
2142,2142,2020-05-20,08:24:00,['#congress'],['@ians_india:'],"['rebel', 'congress', 'mla', 'aditi', 'singh', 'caused', 'embarrassment', 'congress', 'series', 'tweets', 'slamming']","['rebel', 'congress', 'mla', 'aditi', 'singh', 'caused', 'embarrassment', 'congress', 'series', 'tweets', 'slamming']",rebel congress mla aditi singh has caused further embarrassment to the congress in up with a series of tweets slamming the,"Sentiment(polarity=0.0, subjectivity=0.5)",0.0,0.5,2.0,Neutral,1,0.6320922217065086,1,0.72,1,1,0.5556737246615142
2143,2143,2020-05-20,08:22:00,[],"['@manoj_iyc', '@pchidambaram_in', '@kartipc', '@gauthamjsarathy', '@vijayramdoss_', '@samaniyantweet', '@forchidambaram']",['agree'],['agree'],i agree with m,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,2.0,Neutral,1,0.9001374611837282,1,0.915,1,1,0.764587375278338
2144,2144,2020-05-20,08:21:00,"[""#congress'""]",['@bangaloremirror'],"['helloo', 'social', 'distancing', '?', '?', 'congress']","['helloo', 'social', 'distancing', '?', '?', 'congress']",helloo  social distancing congress,"Sentiment(polarity=0.03333333333333333, subjectivity=0.06666666666666667)",0.03333333333333333,0.06666666666666668,2.0,Neutral,1,0.6360837432857731,1,0.5870452535399431,1,1,0.5021333333333337
2145,2145,2020-05-20,08:21:00,"['#hypeinvention', '#future\\xe2\\x80\\xa6']",[],"['hypeinvention', 'post', 'photo', '.', 'italian', 'imagine', 'period', '.', 'think', 'happen', 'today', 'also', '.future']","['hypeinvention', 'post', 'photo', '.', 'italian', 'imagine', 'period', '.', 'think', 'happen', 'today', 'also', '.future']",hypeinvention post this photo  the italian imagine on that period  think it will happen today also future,"Sentiment(polarity=0.0, subjectivity=0.0625)",0.0,0.0625,3.0,Positive,1,0.6625976550521606,1,0.68,1,1,0.5984950126350903
2146,2146,2020-05-20,08:21:00,['#congress'],['@bangaloremirror:'],"['karnataka', 'congress', 'leaders', 'hold', 'protest', 'state', 'government', 'amending', 'apmc', 'act', 'premises']","['karnataka', 'congress', 'leaders', 'hold', 'protest', 'state', 'government', 'amending', 'apmc', 'act', 'premises']",karnataka congress leaders hold protest against the state government against amending of apmc act at the premises of,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,2.0,Neutral,1,0.5764310297693452,1,0.8669047619047618,1,1,0.5047817574944935
2147,2147,2020-05-20,08:20:00,"['#pankaj_punia', '#hindus', '#congress\\n\\nwhy']",['@_pankajtyagi:'],"['hell', 'man', '.', 'pankaj_punia', '.', 'whatever', 'said', 'hindus', 'exposed', 'mentality', 'congress']","['hell', 'man', '.', 'pankaj_punia', '.', 'whatever', 'said', 'hindus', 'exposed', 'mentality', 'congress']",who the hell is this man pankaj punia  whatever he said about hindus exposed the mentality of congress  why he is s,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,1.0,Negative,0,0.431981829985936,0,0.32,0,0,0.4232056956127105
2148,2148,2020-05-20,08:20:00,['#congress'],[],"['karnataka', 'congress', 'leaders', 'hold', 'protest', 'state', 'government', 'amending', 'apmc', 'act', 'premises']","['karnataka', 'congress', 'leaders', 'hold', 'protest', 'state', 'government', 'amending', 'apmc', 'act', 'premises']",karnataka congress leaders hold protest against the state government against amending of apmc act at the premises,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,2.0,Neutral,1,0.5829366985706758,1,0.8485714285714286,1,1,0.5028199092363131
2149,2149,2020-05-20,08:18:00,['#congress'],['@ians_india:'],"['rebel', 'congress', 'mla', 'aditi', 'singh', 'caused', 'embarrassment', 'congress', 'series', 'tweets', 'slamming']","['rebel', 'congress', 'mla', 'aditi', 'singh', 'caused', 'embarrassment', 'congress', 'series', 'tweets', 'slamming']",rebel congress mla aditi singh has caused further embarrassment to the congress in up with a series of tweets slamming the,"Sentiment(polarity=0.0, subjectivity=0.5)",0.0,0.5,2.0,Neutral,1,0.6320922217065086,1,0.72,1,1,0.5556737246615142
2150,2150,2020-05-20,08:15:00,[],[],"['eagle', 'https//t.co/tn8nchpyoj', 'sign', 'get', '10', 'free', 'iastracoins', 'credit', 'card', 'needed', 'mobile', 'users', 'go']","['eagle', 'https//t.co/tn8nchpyoj', 'sign', 'get', '10', 'free', 'iastracoins', 'credit', 'card', 'needed', 'mobile', 'users', 'go']",the eagle  httpstcotnnchpyoj  sign up now and get  free iastracoins no credit card needed  mobile users go,"Sentiment(polarity=0.4, subjectivity=0.8)",0.4,0.8,2.0,Neutral,0,0.3618285052769701,0,0.2,0,0,0.47713949758283075
2151,2151,2020-05-20,08:14:00,['#congress'],['@waysmeanscmte'],"['congress', 'repealwep', 'hr141', '!', 'stop', 'stealing', 'public', 'retirees', 'social', 'security', 'benefitswe', 'afford']","['congress', 'repealwep', 'hr141', '!', 'stop', 'stealing', 'public', 'retirees', 'social', 'security', 'benefitswe', 'afford']",congress repealwep hr stop  stealing public retirees social security benefitswe can afford a,"Sentiment(polarity=0.016666666666666666, subjectivity=0.06666666666666667)",0.016666666666666666,0.06666666666666668,2.0,Neutral,0,0.32680670906719633,0,0.3029022999907418,0,0,0.38545090352124994
2152,2152,2020-05-20,08:13:00,"['#upgovt', '#politics', '#congress', '#abhishekmanusinghvi']",[],"['govt', 'cheapest', 'form', 'politics', 'cong', 'upgovt', 'politics', 'congress', 'abhishekmanusinghvi']","['govt', 'cheapest', 'form', 'politics', 'cong', 'upgovt', 'politics', 'congress', 'abhishekmanusinghvi']",up govt is doing cheapest form of politics cong upgovt politics congress abhishekmanusinghvi,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,2.0,Neutral,1,0.6991530343673937,0,0.42,1,1,0.5549056182175838
2153,2153,2020-05-20,08:12:00,"['#muhammad_zafarullah_khan,', '#ahmadiyyamuslim']",['@abhmkarnataka:'],"['watch', 'videos', 'know', 'history', '.', 'https//t.co/9yjwxiraun', 'muhammad_zafarullah_khan', 'ahmadiyyamuslim', 'president']","['watch', 'videos', 'know', 'history', '.', 'https//t.co/9yjwxiraun', 'muhammad_zafarullah_khan', 'ahmadiyyamuslim', 'president']",watch all videos to know history  httpstcoyjwxiraun  muhammad zafarullah khan ahmadiyyamuslim and president o,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,2.0,Neutral,1,0.7044102402983654,1,0.81,1,0,0.49255504861834754
2154,2154,2020-05-20,08:11:00,['#congress.'],[],"['thankfully', 'sane', 'logical', 'people', 'within', 'congress', '.', 'long', 'gandhivadra', 'high', 'command', 'ta']","['thankfully', 'sane', 'logical', 'people', 'within', 'congress', '.', 'long', 'gandhivadra', 'high', 'command', 'ta']",thankfully there are some sane and logical people within congress how long before the gandhivadra high command ta,"Sentiment(polarity=0.12, subjectivity=0.39666666666666667)",0.12,0.39666666666666667,3.0,Positive,1,0.7968243977041229,1,0.56,1,1,0.5976616343068025
2155,2155,2020-05-20,08:11:00,"['#up', ""#congress\\nhttps://t.co/9yn9xgyth2'""]",['@nh_india:'],"['govt', 'petty', 'politics', 'migrants', 'ordeal', 'says', 'sachin', 'pilot', 'congress', 'https//t.co/9yn9xgyth2']","['govt', 'petty', 'politics', 'migrants', 'ordeal', 'says', 'sachin', 'pilot', 'congress', 'https//t.co/9yn9xgyth2']",up govt is doing petty politics over migrants ordeal says sachin pilot  congress httpstcoynxgyth,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,1.0,Negative,0,0.34256447874594714,0,0.38,0,0,0.4459773846302526
2156,2156,2020-05-20,08:10:00,['#congress'],['@vaibhavkafeer:'],"['much', 'lie', 'congress', 'office', 'bearers', 'spread']","['much', 'lie', 'congress', 'office', 'bearers', 'spread']",how much lie congress office bearers will spread,"Sentiment(polarity=0.2, subjectivity=0.2)",0.2,0.2,2.0,Neutral,0,0.39951016361742075,1,0.5728281924678091,0,0,0.43669351944875173
2157,2157,2020-05-20,08:10:00,['#congress'],['@toibengaluru:'],"['karnataka', 'congress', 'leaders', 'hold', 'protest', 'state', 'government', 'amending', 'apmc', 'act', 'premises', 'vi']","['karnataka', 'congress', 'leaders', 'hold', 'protest', 'state', 'government', 'amending', 'apmc', 'act', 'premises', 'vi']",karnataka congress leaders hold protest against the state government against amending of apmc act at the premises of vi,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,2.0,Neutral,1,0.5764310297693452,1,0.8669047619047618,1,1,0.5047817574944935
2158,2158,2020-05-20,08:09:00,['#congress'],['@ians_india:'],"['rebel', 'congress', 'mla', 'aditi', 'singh', 'caused', 'embarrassment', 'congress', 'series', 'tweets', 'slamming']","['rebel', 'congress', 'mla', 'aditi', 'singh', 'caused', 'embarrassment', 'congress', 'series', 'tweets', 'slamming']",rebel congress mla aditi singh has caused further embarrassment to the congress in up with a series of tweets slamming the,"Sentiment(polarity=0.0, subjectivity=0.5)",0.0,0.5,2.0,Neutral,1,0.6320922217065086,1,0.72,1,1,0.5556737246615142
2159,2159,2020-05-20,08:08:00,['#congress'],['@kpatelinc:'],"['decided', 'request', 'uts', 'congress', 'presidents', 'strongly', 'oppose', '&', 'amp', ';', 'come', 'forward', 'decision', 'privatisation']","['decided', 'request', 'uts', 'congress', 'presidents', 'strongly', 'oppose', '&', 'amp', ';', 'come', 'forward', 'decision', 'privatisation']",as decided i request all uts congress presidents to strongly oppose amp come forward against the decision of privatisation,"Sentiment(polarity=0.4333333333333333, subjectivity=0.7333333333333333)",0.4333333333333333,0.7333333333333333,2.0,Neutral,1,0.9266836646386868,1,0.92,1,1,0.6694348236134813
2160,2160,2020-05-20,08:07:00,['#congress'],['@ians_india:'],"['rebel', 'congress', 'mla', 'aditi', 'singh', 'caused', 'embarrassment', 'congress', 'series', 'tweets', 'slamming']","['rebel', 'congress', 'mla', 'aditi', 'singh', 'caused', 'embarrassment', 'congress', 'series', 'tweets', 'slamming']",rebel congress mla aditi singh has caused further embarrassment to the congress in up with a series of tweets slamming the,"Sentiment(polarity=0.0, subjectivity=0.5)",0.0,0.5,2.0,Neutral,1,0.6320922217065086,1,0.72,1,1,0.5556737246615142
2161,2161,2020-05-20,08:07:00,['#congress'],[],"['decided', 'request', 'uts', 'congress', 'presidents', 'strongly', 'oppose', '&', 'amp', ';', 'come', 'forward', 'decision', 'priva']","['decided', 'request', 'uts', 'congress', 'presidents', 'strongly', 'oppose', '&', 'amp', ';', 'come', 'forward', 'decision', 'priva']",as decided i request all uts congress presidents to strongly oppose amp come forward against the decision of priva,"Sentiment(polarity=0.4333333333333333, subjectivity=0.7333333333333333)",0.4333333333333333,0.7333333333333333,2.0,Neutral,1,0.9266836646386868,1,0.92,1,1,0.6694348236134813
2162,2162,2020-05-20,08:07:00,"['#uttarpradesh', '#congress', ""#priyan\\xe2\\x80\\xa6'""]",['@firstpost:'],"['police', 'tuesday', 'booked', 'uttarpradesh', 'congress', 'president', 'ajay', 'kumar', 'lallu', 'personal', 'secretary', 'party', 'leader', 'priyan']","['police', 'tuesday', 'booked', 'uttarpradesh', 'congress', 'president', 'ajay', 'kumar', 'lallu', 'personal', 'secretary', 'party', 'leader', 'priyan']",police on tuesday booked uttarpradesh congress president ajay kumar lallu and a personal secretary to party leader priyan,"Sentiment(polarity=0.0, subjectivity=0.3)",0.0,0.3,2.0,Neutral,0,0.42899793224478233,1,0.68,0,0,0.4711683046648732
2163,2163,2020-05-20,08:06:00,"['#uttarpradesh', '#congress', ""#priyan\\xe2\\x80\\xa6'""]",['@firstpost:'],"['police', 'tuesday', 'booked', 'uttarpradesh', 'congress', 'president', 'ajay', 'kumar', 'lallu', 'personal', 'secretary', 'party', 'leader', 'priyan']","['police', 'tuesday', 'booked', 'uttarpradesh', 'congress', 'president', 'ajay', 'kumar', 'lallu', 'personal', 'secretary', 'party', 'leader', 'priyan']",police on tuesday booked uttarpradesh congress president ajay kumar lallu and a personal secretary to party leader priyan,"Sentiment(polarity=0.0, subjectivity=0.3)",0.0,0.3,2.0,Neutral,0,0.42899793224478233,1,0.68,0,0,0.4711683046648732
2164,2164,2020-05-20,08:05:00,[],[],"['buses', 'available', 'deployed', 'punjab', 'rajasthan', 'maharashtra', 'asked', '.']","['buses', 'available', 'deployed', 'punjab', 'rajasthan', 'maharashtra', 'asked', '.']",if buses were available why were they not deployed in punjab rajasthan and maharashtra she asked  she further,"Sentiment(polarity=0.2, subjectivity=0.45)",0.2,0.45,1.0,Negative,0,0.13148859179157824,0,0.18,0,0,0.3167269284918676
2165,2165,2020-05-20,08:05:00,['#congress'],['@ians_india:'],"['rebel', 'congress', 'mla', 'aditi', 'singh', 'caused', 'embarrassment', 'congress', 'series', 'tweets', 'slamming']","['rebel', 'congress', 'mla', 'aditi', 'singh', 'caused', 'embarrassment', 'congress', 'series', 'tweets', 'slamming']",rebel congress mla aditi singh has caused further embarrassment to the congress in up with a series of tweets slamming the,"Sentiment(polarity=0.0, subjectivity=0.5)",0.0,0.5,2.0,Neutral,1,0.6320922217065086,1,0.72,1,1,0.5556737246615142
