,Date,Time,hashtags,tagged_usernames,Text,tokens,data,pol_sub,polarity,subjectivity,Stanford_score,Stanford_sentiment
2159,2020-05-20,08:08:00,['#congress'],['@kpatelinc:'],"['decided', 'request', 'uts', 'congress', 'presidents', 'strongly', 'oppose', '&', 'amp', ';', 'come', 'forward', 'decision', 'privatisation']","['decided', 'request', 'uts', 'congress', 'presidents', 'strongly', 'oppose', '&', 'amp', ';', 'come', 'forward', 'decision', 'privatisation']",as decided i request all uts congress presidents to strongly oppose amp come forward against the decision of privatisation,"Sentiment(polarity=0.4333333333333333, subjectivity=0.7333333333333333)",0.4333333333333333,0.7333333333333333,2.0,Neutral
2160,2020-05-20,08:07:00,['#congress'],['@ians_india:'],"['rebel', 'congress', 'mla', 'aditi', 'singh', 'caused', 'embarrassment', 'congress', 'series', 'tweets', 'slamming']","['rebel', 'congress', 'mla', 'aditi', 'singh', 'caused', 'embarrassment', 'congress', 'series', 'tweets', 'slamming']",rebel congress mla aditi singh has caused further embarrassment to the congress in up with a series of tweets slamming the,"Sentiment(polarity=0.0, subjectivity=0.5)",0.0,0.5,2.0,Neutral
2161,2020-05-20,08:07:00,['#congress'],[],"['decided', 'request', 'uts', 'congress', 'presidents', 'strongly', 'oppose', '&', 'amp', ';', 'come', 'forward', 'decision', 'priva']","['decided', 'request', 'uts', 'congress', 'presidents', 'strongly', 'oppose', '&', 'amp', ';', 'come', 'forward', 'decision', 'priva']",as decided i request all uts congress presidents to strongly oppose amp come forward against the decision of priva,"Sentiment(polarity=0.4333333333333333, subjectivity=0.7333333333333333)",0.4333333333333333,0.7333333333333333,2.0,Neutral
2162,2020-05-20,08:07:00,"['#uttarpradesh', '#congress', ""#priyan\\xe2\\x80\\xa6'""]",['@firstpost:'],"['police', 'tuesday', 'booked', 'uttarpradesh', 'congress', 'president', 'ajay', 'kumar', 'lallu', 'personal', 'secretary', 'party', 'leader', 'priyan']","['police', 'tuesday', 'booked', 'uttarpradesh', 'congress', 'president', 'ajay', 'kumar', 'lallu', 'personal', 'secretary', 'party', 'leader', 'priyan']",police on tuesday booked uttarpradesh congress president ajay kumar lallu and a personal secretary to party leader priyan,"Sentiment(polarity=0.0, subjectivity=0.3)",0.0,0.3,2.0,Neutral
2163,2020-05-20,08:06:00,"['#uttarpradesh', '#congress', ""#priyan\\xe2\\x80\\xa6'""]",['@firstpost:'],"['police', 'tuesday', 'booked', 'uttarpradesh', 'congress', 'president', 'ajay', 'kumar', 'lallu', 'personal', 'secretary', 'party', 'leader', 'priyan']","['police', 'tuesday', 'booked', 'uttarpradesh', 'congress', 'president', 'ajay', 'kumar', 'lallu', 'personal', 'secretary', 'party', 'leader', 'priyan']",police on tuesday booked uttarpradesh congress president ajay kumar lallu and a personal secretary to party leader priyan,"Sentiment(polarity=0.0, subjectivity=0.3)",0.0,0.3,2.0,Neutral
2164,2020-05-20,08:05:00,[],[],"['buses', 'available', 'deployed', 'punjab', 'rajasthan', 'maharashtra', 'asked', '.']","['buses', 'available', 'deployed', 'punjab', 'rajasthan', 'maharashtra', 'asked', '.']",if buses were available why were they not deployed in punjab rajasthan and maharashtra she asked  she further,"Sentiment(polarity=0.2, subjectivity=0.45)",0.2,0.45,1.0,Negative
2165,2020-05-20,08:05:00,['#congress'],['@ians_india:'],"['rebel', 'congress', 'mla', 'aditi', 'singh', 'caused', 'embarrassment', 'congress', 'series', 'tweets', 'slamming']","['rebel', 'congress', 'mla', 'aditi', 'singh', 'caused', 'embarrassment', 'congress', 'series', 'tweets', 'slamming']",rebel congress mla aditi singh has caused further embarrassment to the congress in up with a series of tweets slamming the,"Sentiment(polarity=0.0, subjectivity=0.5)",0.0,0.5,2.0,Neutral
2166,2020-05-20,08:05:00,"['#up', ""#congress\\nhttps://t.co/9yn9xgyth2'""]",['@nh_india:'],"['govt', 'petty', 'politics', 'migrants', 'ordeal', 'says', 'sachin', 'pilot', 'congress', 'https//t.co/9yn9xgyth2']","['govt', 'petty', 'politics', 'migrants', 'ordeal', 'says', 'sachin', 'pilot', 'congress', 'https//t.co/9yn9xgyth2']",up govt is doing petty politics over migrants ordeal says sachin pilot  congress httpstcoynxgyth,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,1.0,Negative
2167,2020-05-20,08:04:00,['#congress'],['@ians_india:'],"['rebel', 'congress', 'mla', 'aditi', 'singh', 'caused', 'embarrassment', 'congress', 'series', 'tweets', 'slamming']","['rebel', 'congress', 'mla', 'aditi', 'singh', 'caused', 'embarrassment', 'congress', 'series', 'tweets', 'slamming']",rebel congress mla aditi singh has caused further embarrassment to the congress in up with a series of tweets slamming the,"Sentiment(polarity=0.0, subjectivity=0.5)",0.0,0.5,2.0,Neutral
2168,2020-05-20,08:04:00,"['#uttarpradesh', '#congress', ""#priyan\\xe2\\x80\\xa6'""]",['@firstpost:'],"['police', 'tuesday', 'booked', 'uttarpradesh', 'congress', 'president', 'ajay', 'kumar', 'lallu', 'personal', 'secretary', 'party', 'leader', 'priyan']","['police', 'tuesday', 'booked', 'uttarpradesh', 'congress', 'president', 'ajay', 'kumar', 'lallu', 'personal', 'secretary', 'party', 'leader', 'priyan']",police on tuesday booked uttarpradesh congress president ajay kumar lallu and a personal secretary to party leader priyan,"Sentiment(polarity=0.0, subjectivity=0.3)",0.0,0.3,2.0,Neutral
2169,2020-05-20,08:03:00,"['#pankaj_punia', '#hindus', '#congress\\n\\nwhy']",['@_pankajtyagi:'],"['hell', 'man', '.', 'pankaj_punia', '.', 'whatever', 'said', 'hindus', 'exposed', 'mentality', 'congress']","['hell', 'man', '.', 'pankaj_punia', '.', 'whatever', 'said', 'hindus', 'exposed', 'mentality', 'congress']",who the hell is this man pankaj punia  whatever he said about hindus exposed the mentality of congress  why he is s,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,1.0,Negative
2170,2020-05-20,08:03:00,"['#uttarpradesh', '#congress']",[],"['uttarpradesh', 'government', 'much', 'problems', 'regarding', 'buses', 'provided', 'congress', 'wont', 'use']","['uttarpradesh', 'government', 'much', 'problems', 'regarding', 'buses', 'provided', 'congress', 'wont', 'use']",if the uttarpradesh government has so much problems regarding buses provided by congress then why they wont use,"Sentiment(polarity=0.2, subjectivity=0.2)",0.2,0.2,2.0,Neutral
2171,2020-05-20,08:03:00,"['#congress', '#westandwithsushantsinha']",['@amit77696542:'],"['dear', 'opposition', 'congress', 'westandwithsushantsinha']","['dear', 'opposition', 'congress', 'westandwithsushantsinha']",dear opposition congress westandwithsushantsinha,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,2.0,Neutral
2172,2020-05-20,08:02:00,['#congress'],['@ians_india:'],"['rebel', 'congress', 'mla', 'aditi', 'singh', 'caused', 'embarrassment', 'congress', 'series', 'tweets', 'slamming']","['rebel', 'congress', 'mla', 'aditi', 'singh', 'caused', 'embarrassment', 'congress', 'series', 'tweets', 'slamming']",rebel congress mla aditi singh has caused further embarrassment to the congress in up with a series of tweets slamming the,"Sentiment(polarity=0.0, subjectivity=0.5)",0.0,0.5,2.0,Neutral
2173,2020-05-20,08:02:00,['#congress'],[],"['rebel', 'congress', 'mla', 'aditi', 'singh', 'caused', 'embarrassment', 'congress', 'series', 'tweets', 'slam']","['rebel', 'congress', 'mla', 'aditi', 'singh', 'caused', 'embarrassment', 'congress', 'series', 'tweets', 'slam']",rebel congress mla aditi singh has caused further embarrassment to the congress in up with a series of tweets slam,"Sentiment(polarity=0.0, subjectivity=0.5)",0.0,0.5,1.0,Negative
2174,2020-05-20,08:01:00,"['#up', ""#congress\\nhttps://t.co/9yn9xgyth2'""]",['@nh_india:'],"['govt', 'petty', 'politics', 'migrants', 'ordeal', 'says', 'sachin', 'pilot', 'congress', 'https//t.co/9yn9xgyth2']","['govt', 'petty', 'politics', 'migrants', 'ordeal', 'says', 'sachin', 'pilot', 'congress', 'https//t.co/9yn9xgyth2']",up govt is doing petty politics over migrants ordeal says sachin pilot  congress httpstcoynxgyth,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,1.0,Negative
2175,2020-05-20,08:00:00,"['#karnataka', '#muslims', '#pmcares.\\n']",[],"['congress', 'mla', 'karnataka', 'says', 'muslims', 'must', 'donate', 'pmcares', '.', 'congress', 'mla', 'aditi', 'singh', '...', '..', '\x07diti']","['congress', 'mla', 'karnataka', 'says', 'muslims', 'must', 'donate', 'pmcares', '.', 'congress', 'mla', 'aditi', 'singh', '...', '..', '\x07diti']",congress mla of karnataka says muslims must not donate to pmcares   congress mla aditi singh    diti,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,1.0,Negative
2176,2020-05-20,08:00:00,"['#up', ""#congress\\nhttps://t.co/9yn9xgyth2'""]",['@nh_india:'],"['govt', 'petty', 'politics', 'migrants', 'ordeal', 'says', 'sachin', 'pilot', 'congress', 'https//t.co/9yn9xgyth2']","['govt', 'petty', 'politics', 'migrants', 'ordeal', 'says', 'sachin', 'pilot', 'congress', 'https//t.co/9yn9xgyth2']",up govt is doing petty politics over migrants ordeal says sachin pilot  congress httpstcoynxgyth,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,1.0,Negative
2177,2020-05-20,07:59:00,"['#up', ""#congress\\nhttps://t.co/9yn9xgyth2'""]",['@nh_india:'],"['govt', 'petty', 'politics', 'migrants', 'ordeal', 'says', 'sachin', 'pilot', 'congress', 'https//t.co/9yn9xgyth2']","['govt', 'petty', 'politics', 'migrants', 'ordeal', 'says', 'sachin', 'pilot', 'congress', 'https//t.co/9yn9xgyth2']",up govt is doing petty politics over migrants ordeal says sachin pilot  congress httpstcoynxgyth,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,1.0,Negative
2178,2020-05-20,07:59:00,['#congress'],"['@ranjeet87035789:', '@rssurjewala']","['heartbreaking', 'propaganda', 'even', 'difficult', 'times', '!', '!', 'congress']","['heartbreaking', 'propaganda', 'even', 'difficult', 'times', '!', '!', 'congress']",heartbreaking propaganda even during difficult times  congress,"Sentiment(polarity=-0.3, subjectivity=0.55)",-0.3,0.55,1.0,Negative
2179,2020-05-20,07:59:00,"['#remeberingrajivgandhi', '#congress']",['@incgeet:'],"['remeberingrajivgandhi', 'jis', 'death', 'anniversary', 'congress', 'provide', 'financial', 'assistance', 'underprivileged', 'people']","['remeberingrajivgandhi', 'jis', 'death', 'anniversary', 'congress', 'provide', 'financial', 'assistance', 'underprivileged', 'people']",remeberingrajivgandhi jis death anniversary the congress will provide financial assistance to the underprivileged people o,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,2.0,Neutral
2180,2020-05-20,07:58:00,['#congress'],"['@ranjeet87035789:', '@rssurjewala']","['heartbreaking', 'propaganda', 'even', 'difficult', 'times', '!', '!', 'congress']","['heartbreaking', 'propaganda', 'even', 'difficult', 'times', '!', '!', 'congress']",heartbreaking propaganda even during difficult times  congress,"Sentiment(polarity=-0.3, subjectivity=0.55)",-0.3,0.55,1.0,Negative
2181,2020-05-20,07:58:00,"['#bignews:', '#karnataka', '#congress']",[],"['bignews', 'karnataka', 'congress', 'leaders', 'stage', 'protest', 'state', 'govt', 'amending', 'apmc', 'act', 'vidha']","['bignews', 'karnataka', 'congress', 'leaders', 'stage', 'protest', 'state', 'govt', 'amending', 'apmc', 'act', 'vidha']",bignews karnataka congress leaders stage a protest against the state govt against amending of apmc act at vidha,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,2.0,Neutral
2182,2020-05-20,07:58:00,['#congress'],"['@ashishdavebjp:', '@aditisinghinc']","['nothing', 'say', 'much', 'congress', 'mla', 'rai', 'bareilly', 'tweet', 'following', 'lines', 'play', 'politics']","['nothing', 'say', 'much', 'congress', 'mla', 'rai', 'bareilly', 'tweet', 'following', 'lines', 'play', 'politics']",nothing to say much when congress mla from rai bareilly  tweet following lines about play of politics by,"Sentiment(polarity=0.1, subjectivity=0.15000000000000002)",0.1,0.15000000000000002,2.0,Neutral
2183,2020-05-20,07:57:00,[],['@bdutt'],"['dhaba', 'open', 'lockdown', '?', 'arent', 'eating', 'joints', 'shut', '&', 'amp', ';', 'home', 'delivery', 'allowed', '?']","['dhaba', 'open', 'lockdown', '?', 'arent', 'eating', 'joints', 'shut', '&', 'amp', ';', 'home', 'delivery', 'allowed', '?']",but how is the dhaba open during lockdown arent all eating joints shut amp only home delivery allowed  this,"Sentiment(polarity=0.0, subjectivity=0.75)",0.0,0.75,2.0,Neutral
2184,2020-05-20,07:55:00,"['#up', ""#congress\\nhttps://t.co/9yn9xgyth2'""]",['@nh_india:'],"['govt', 'petty', 'politics', 'migrants', 'ordeal', 'says', 'sachin', 'pilot', 'congress', 'https//t.co/9yn9xgyth2']","['govt', 'petty', 'politics', 'migrants', 'ordeal', 'says', 'sachin', 'pilot', 'congress', 'https//t.co/9yn9xgyth2']",up govt is doing petty politics over migrants ordeal says sachin pilot  congress httpstcoynxgyth,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,1.0,Negative
2185,2020-05-20,07:55:00,"['#happymothersday', '#congress', '#soniagandhi']","['@sanjaysdutt:', '@incindia\\xe2\\x80\\xa6""']","['happymothersday', 'hon', '.', 'congress', 'president', 'resp', '.', 'smt', 'soniagandhi', 'ji', 'motherly', 'figure', 'millions']","['happymothersday', 'hon', '.', 'congress', 'president', 'resp', '.', 'smt', 'soniagandhi', 'ji', 'motherly', 'figure', 'millions']",happymothersday to hon congress president resp smt soniagandhi ji who is motherly figure to millions of,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,2.0,Neutral
2186,2020-05-20,07:55:00,[],"['@arnabunofficial', '@pankajpuniainc']","['dying', 'suffering']","['dying', 'suffering']",are dying and suffering,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,2.0,Neutral
2187,2020-05-20,07:55:00,[],"['@anjanaomkashyap', '@drharshvardhan']","['dying', 'suffering']","['dying', 'suffering']",are dying and suffering,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,2.0,Neutral
2188,2020-05-20,07:53:00,[],['@freedom4horses:'],"['best', 'way', 'help', 'wild', 'horses', 'right', '!', 'save', 'post', 'call', 'members', 'congress', 'state', 'fol']","['best', 'way', 'help', 'wild', 'horses', 'right', '!', 'save', 'post', 'call', 'members', 'congress', 'state', 'fol']",this is the best way to help all wild horses right now save this post call your members of congress and state the fol,"Sentiment(polarity=0.4619047619047619, subjectivity=0.41190476190476194)",0.4619047619047619,0.4119047619047619,3.0,Positive
2189,2020-05-20,07:51:00,"['#up', ""#congress\\nhttps://t.co/9yn9xgyth2'""]",[],"['govt', 'petty', 'politics', 'migrants', 'ordeal', 'says', 'sachin', 'pilot', 'congress', 'https//t.co/9yn9xgyth2']","['govt', 'petty', 'politics', 'migrants', 'ordeal', 'says', 'sachin', 'pilot', 'congress', 'https//t.co/9yn9xgyth2']",up govt is doing petty politics over migrants ordeal says sachin pilot  congress httpstcoynxgyth,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,1.0,Negative
2190,2020-05-20,07:51:00,"[""#tue\\xe2\\x80\\xa6'""]",['@freedom4horses:'],"['blm', 'skirts', 'management', 'failures', 'asks', 'congress', 'accelerate', 'program', 'collapse', '(', 'action', 'item', ')', 'tue']","['blm', 'skirts', 'management', 'failures', 'asks', 'congress', 'accelerate', 'program', 'collapse', '(', 'action', 'item', ')', 'tue']",blm skirts management failures asks congress to accelerate program collapse action item tue,"Sentiment(polarity=0.1, subjectivity=0.1)",0.1,0.1,1.0,Negative
2191,2020-05-20,07:50:00,['#congress'],"['@ashishdavebjp:', '@aditisinghinc']","['nothing', 'say', 'much', 'congress', 'mla', 'rai', 'bareilly', 'tweet', 'following', 'lines', 'play', 'politics']","['nothing', 'say', 'much', 'congress', 'mla', 'rai', 'bareilly', 'tweet', 'following', 'lines', 'play', 'politics']",nothing to say much when congress mla from rai bareilly  tweet following lines about play of politics by,"Sentiment(polarity=0.1, subjectivity=0.15000000000000002)",0.1,0.15000000000000002,2.0,Neutral
2192,2020-05-20,07:49:00,"['#congress', '#up']",['@the_hindu:'],"['|', 'list', '1049', 'buses', 'submitted', 'congress', 'government', '879', 'found', 'buses']","['|', 'list', '1049', 'buses', 'submitted', 'congress', 'government', '879', 'found', 'buses']",just in  in the list of  buses submitted by the congress to the up government  have been found to be buses while,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,2.0,Neutral
2193,2020-05-20,07:48:00,['#congress'],['@priyankagandhi'],"['!', 'congress', 'mla', 'questions', 'instead', 'cooperating', 'crucial', 'time']","['!', 'congress', 'mla', 'questions', 'instead', 'cooperating', 'crucial', 'time']",  congress mla questions    instead of cooperating in this crucial time of,"Sentiment(polarity=0.0, subjectivity=1.0)",0.0,1.0,2.0,Neutral
2194,2020-05-20,07:45:00,[],['@shekhargupta'],"['agree', 'ingredients', 'wer', 'ready', 'since', '70', 'years..', 'bt', 'jus', 'delivered', 'people', 'india', '.']","['agree', 'ingredients', 'wer', 'ready', 'since', '70', 'years..', 'bt', 'jus', 'delivered', 'people', 'india', '.']",i agree with   all d ingredients wer ready since  years bt jus not delivered to d people of india,"Sentiment(polarity=0.2, subjectivity=0.5)",0.2,0.5,1.0,Negative
2195,2020-05-20,07:43:00,"['#up_bus_dispute-', '#congress', '#noida.', ""#sew_buses.'""]",[],"['up_bus_dispute-', 'police', 'stopped', 'buses', 'congress', 'border', 'noida', '.', 'police', 'preparing', 'sew_buses', '.']","['up_bus_dispute-', 'police', 'stopped', 'buses', 'congress', 'border', 'noida', '.', 'police', 'preparing', 'sew_buses', '.']",up bus dispute the police have stopped the buses of the congress on the up border in noida police is now preparing to sew buses,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,1.0,Negative
2196,2020-05-20,07:42:00,['#congress'],['@spiritofcongres'],"['congress', 'take', 'cognizance', 'show', 'door', '.']","['congress', 'take', 'cognizance', 'show', 'door', '.']",congress should take cognizance and show her the door,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,2.0,Neutral
2197,2020-05-20,07:41:00,[],"['@captainscot786:', '@sambitswaraj', '@incindia']","['capable', '.', 'cant', 'work', 'towards', 'betterment', 'nation', '.', 'want']","['capable', '.', 'cant', 'work', 'towards', 'betterment', 'nation', '.', 'want']",this is what  is capable of they cant work towards the betterment of the nation all they want,"Sentiment(polarity=0.2, subjectivity=0.4)",0.2,0.4,2.0,Neutral
2198,2020-05-20,07:40:00,"['#\\xe0\\xa4\\x85\\xe0\\xa4\\xb0\\xe0\\xa5\\x87\\xe0\\xa4\\xb8\\xe0\\xa5\\x8d\\xe0\\xa4\\x9f_\\xe0\\xa4\\xaa\\xe0\\xa4\\x82\\xe0\\xa4\\x95\\xe0\\xa4\\x9c_\\xe0\\xa4\\xaa\\xe0\\xa5\\x82\\xe0\\xa4\\xa8\\xe0\\xa4\\xbf\\xe0\\xa4\\xaf\\xe0\\xa4\\xbe\\n\\nhe', '#congress']",[],"['pls', '__', 'disgrace', 'humanity', 'hindu', 'whole', 'ideology', 'filthy', 'shame', 'congress']","['pls', '__', 'disgrace', 'humanity', 'hindu', 'whole', 'ideology', 'filthy', 'shame', 'congress']",pls     he is disgrace to humanity hindu and his whole ideology is filthy  shame on congress for,"Sentiment(polarity=-0.30000000000000004, subjectivity=0.7)",-0.30000000000000004,0.7,1.0,Negative
2199,2020-05-20,07:39:00,"['#congress', '#\\xe0\\xa4\\x85\\xe0\\xa4\\xb0\\xe0\\xa5\\x87\\xe0\\xa4\\xb8\\xe0\\xa5\\x8d\\xe0\\xa4\\x9f_\\xe0\\xa4\\xaa\\xe0\\xa4\\x82\\xe0\\xa4\\x95\\xe0\\xa4\\x9c_\\xe0\\xa4\\xaa\\xe0\\xa5\\x82\\xe0\\xa4\\xa8\\xe0\\xa4\\xbf\\xe0\\xa4\\xaf\\xe0\\xa4\\xbe""']","['@viveksharmaon:', '@hmoindia']","['shame', 'congress', 'leaders', 'followers', '.', '__']","['shame', 'congress', 'leaders', 'followers', '.', '__']",shame on congress its leaders and its followers     ,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,1.0,Negative
2200,2020-05-20,07:39:00,['#congress'],"['@ashishdavebjp:', '@aditisinghinc']","['nothing', 'say', 'much', 'congress', 'mla', 'rai', 'bareilly', 'tweet', 'following', 'lines', 'play', 'politics']","['nothing', 'say', 'much', 'congress', 'mla', 'rai', 'bareilly', 'tweet', 'following', 'lines', 'play', 'politics']",nothing to say much when congress mla from rai bareilly  tweet following lines about play of politics by,"Sentiment(polarity=0.1, subjectivity=0.15000000000000002)",0.1,0.15000000000000002,2.0,Neutral
2201,2020-05-20,07:38:00,"['#covid19', '#congress', '#senate', '#legalizeit']",[],"['legalize', 'marijuana', 'cbd', 'extracts', 'protect', 'covid19', 'virus', '.', 'congress', 'senate', 'legalizeit', 'research']","['legalize', 'marijuana', 'cbd', 'extracts', 'protect', 'covid19', 'virus', '.', 'congress', 'senate', 'legalizeit', 'research']",legalize marijuana and cbd extracts to protect from the covid virus congress senate legalizeit  research is,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,2.0,Neutral
2202,2020-05-20,07:38:00,['#congress'],[],"['congress', 'arranging', 'food', '&', 'amp', ';', 'buses', 'people', 'every', 'government', 'welcome', '.', 'providing', 'permission']","['congress', 'arranging', 'food', '&', 'amp', ';', 'buses', 'people', 'every', 'government', 'welcome', '.', 'providing', 'permission']",if congress is arranging food amp buses for people every government should welcome it not providing permission at,"Sentiment(polarity=0.8, subjectivity=0.9)",0.8,0.9,1.0,Negative
2203,2020-05-20,07:37:00,"['#congress', '#priyankagandhivadra', '#uttarpradesh', ""#priyan\\xe2\\x80\\xa6'""]",['@sujithindia:'],"['congress', 'leader', 'priyankagandhivadra', 'ji', 'hired', '1000', 'buses', 'uttarpradesh', 'poor', 'people', 'travelling', 'free', 'priyan']","['congress', 'leader', 'priyankagandhivadra', 'ji', 'hired', '1000', 'buses', 'uttarpradesh', 'poor', 'people', 'travelling', 'free', 'priyan']",congress leader priyankagandhivadra ji hired  buses in uttarpradesh for the poor people travelling at free  priyan,"Sentiment(polarity=0.0, subjectivity=0.7)",0.0,0.7,1.0,Negative
2204,2020-05-20,07:37:00,"['#congress', '#raebareli']",[],"['could', 'difficult', 'believe', 'following', 'tweet', 'congress', 'mla', 'raebareli', 'sadar', 'constituenc']","['could', 'difficult', 'believe', 'following', 'tweet', 'congress', 'mla', 'raebareli', 'sadar', 'constituenc']",it could be difficult to believe that the following tweet is from a congress mla from raebareli sadar constituenc,"Sentiment(polarity=-0.25, subjectivity=0.55)",-0.25,0.55,1.0,Negative
2205,2020-05-20,07:37:00,[],"['@springerwrites', '@repkendrahorn']","['incoming', '!', 'tools', 'nasas', 'three', 'stooges', 'senatesupply', 'chains', 'lobbyist', 'make', 'th']","['incoming', '!', 'tools', 'nasas', 'three', 'stooges', 'senatesupply', 'chains', 'lobbyist', 'make', 'th']",incoming tools for nasas three stooges senatesupply chains lobbyist   make th,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,2.0,Neutral
2206,2020-05-20,07:37:00,['#congress'],['@vaibhavkafeer:'],"['much', 'lie', 'congress', 'office', 'bearers', 'spread']","['much', 'lie', 'congress', 'office', 'bearers', 'spread']",how much lie congress office bearers will spread,"Sentiment(polarity=0.2, subjectivity=0.2)",0.2,0.2,2.0,Neutral
2207,2020-05-20,07:36:00,"['#pankaj_punia', '#hindus', '#congress\\n\\nwhy']",[],"['hell', 'man', '.', 'pankaj_punia', '.', 'whatever', 'said', 'hindus', 'exposed', 'mentality', 'congress', 'h']","['hell', 'man', '.', 'pankaj_punia', '.', 'whatever', 'said', 'hindus', 'exposed', 'mentality', 'congress', 'h']",who the hell is this man pankaj punia  whatever he said about hindus exposed the mentality of congress  why h,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,1.0,Negative
2208,2020-05-20,07:35:00,"['#congress', '#buntyandbabli']",['@bhavya1705:'],"['comming', 'congress', 'mla', '!', '!', 'buntyandbabli', 'congress', 'exposed', 'brutally', '.', 'bunty', 'run', 'away', 'b']","['comming', 'congress', 'mla', '!', '!', 'buntyandbabli', 'congress', 'exposed', 'brutally', '.', 'bunty', 'run', 'away', 'b']",this comming from a congress mla   buntyandbabli of congress have been exposed brutally   now bunty will run away to b,"Sentiment(polarity=-0.875, subjectivity=1.0)",-0.875,1.0,1.0,Negative
2209,2020-05-20,07:35:00,"['#america', '#usa']",[],"['unanimous', 'declaration', 'thirteen', 'united', 'states', 'america', 'usa', 'whenever', 'form']","['unanimous', 'declaration', 'thirteen', 'united', 'states', 'america', 'usa', 'whenever', 'form']",the unanimous declaration of the thirteen united states of america usa   that whenever any form of,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,2.0,Neutral
2210,2020-05-20,07:33:00,"['#wethepeople', '#congress']",[],"['wethepeople', 'owe', 'jack', 'dude', '!', 'dare', '!', 'clean', 'backyard', 'leave', 'congress', 'alone', '.', 'look', 'outsi']","['wethepeople', 'owe', 'jack', 'dude', '!', 'dare', '!', 'clean', 'backyard', 'leave', 'congress', 'alone', '.', 'look', 'outsi']",wethepeople owe you jack dude how dare you clean up your own backyard and leave our congress alone look outsi,"Sentiment(polarity=0.48333333333333334, subjectivity=0.8500000000000001)",0.4833333333333333,0.8500000000000001,1.0,Negative
2211,2020-05-20,07:33:00,['#congress'],"['@ashishdavebjp:', '@aditisinghinc']","['nothing', 'say', 'much', 'congress', 'mla', 'rai', 'bareilly', 'tweet', 'following', 'lines', 'play', 'politics']","['nothing', 'say', 'much', 'congress', 'mla', 'rai', 'bareilly', 'tweet', 'following', 'lines', 'play', 'politics']",nothing to say much when congress mla from rai bareilly  tweet following lines about play of politics by,"Sentiment(polarity=0.1, subjectivity=0.15000000000000002)",0.1,0.15000000000000002,2.0,Neutral
2212,2020-05-20,07:32:00,"['#infection', '#congress', '#coronavirus\\xe2\\x80\\xa6']",[],"['plan', 'trip', 'london..infection', 'congress', '2021', '|', 'february', '15-16', '2021', 'conference', 'highlights', 'coronavirus']","['plan', 'trip', 'london..infection', 'congress', '2021', '|', 'february', '15-16', '2021', 'conference', 'highlights', 'coronavirus']",plan your trip to londoninfection congress   february   conference highlights coronavirus,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,2.0,Neutral
2213,2020-05-20,07:31:00,['#congress'],['@vaibhavkafeer:'],"['much', 'lie', 'congress', 'office', 'bearers', 'spread']","['much', 'lie', 'congress', 'office', 'bearers', 'spread']",how much lie congress office bearers will spread,"Sentiment(polarity=0.2, subjectivity=0.2)",0.2,0.2,2.0,Neutral
2214,2020-05-20,07:30:00,"['#congress', '#buntyandbabli']",[],"['comming', 'congress', 'mla', '!', '!', 'buntyandbabli', 'congress', 'exposed', 'brutally', '.', 'bunty', 'run']","['comming', 'congress', 'mla', '!', '!', 'buntyandbabli', 'congress', 'exposed', 'brutally', '.', 'bunty', 'run']",this comming from a congress mla   buntyandbabli of congress have been exposed brutally   now bunty will run a,"Sentiment(polarity=-0.875, subjectivity=1.0)",-0.875,1.0,3.0,Positive
2215,2020-05-20,07:30:00,['#congress'],"['@ashishdavebjp:', '@aditisinghinc']","['nothing', 'say', 'much', 'congress', 'mla', 'rai', 'bareilly', 'tweet', 'following', 'lines', 'play', 'politics']","['nothing', 'say', 'much', 'congress', 'mla', 'rai', 'bareilly', 'tweet', 'following', 'lines', 'play', 'politics']",nothing to say much when congress mla from rai bareilly  tweet following lines about play of politics by,"Sentiment(polarity=0.1, subjectivity=0.15000000000000002)",0.1,0.15000000000000002,2.0,Neutral
